transaction_id,date,store_id,product_id,units_sold,unit_price,total_revenue
TXN000435,2026-06-06,STR003,PRD014,6,44.99,269.94
TXN000436,2026-06-06,STR003,PRD015,12,34.99,419.88
TXN000437,2026-06-06,STR003,PRD016,20,13.99,279.8
TXN000438,2026-06-06,STR003,PRD017,19,22.99,436.81
TXN000439,2026-06-06,STR003,PRD018,20,4.99,99.8
TXN000440,2026-06-06,STR003,PRD019,14,10.99,153.86
TXN000441,2026-06-06,STR003,PRD020,11,14.99,164.89
TXN000442,2026-06-06,STR003,PRD021,15,12.99,194.85
TXN000443,2026-06-06,STR003,PRD022,9,32.99,296.91
TXN000444,2026-06-06,STR003,PRD023,12,24.99,299.88
TXN000445,2026-06-06,STR003,PRD024,15,27.99,419.85
TXN000446,2026-06-06,STR003,PRD025,14,42.99,601.86
TXN000447,2026-06-07,STR001,PRD001,6,49.99,299.94
TXN000448,2026-06-07,STR001,PRD002,4,89.99,359.96
TXN000449,2026-06-07,STR001,PRD003,4,179.99,719.96
TXN000450,2026-06-07,STR001,PRD004,6,34.99,209.94
TXN000451,2026-06-07,STR001,PRD005,5,329.99,1649.95
TXN000452,2026-06-07,STR001,PRD006,5,24.99,124.95
TXN000453,2026-06-07,STR001,PRD007,10,39.99,399.9
TXN000454,2026-06-07,STR001,PRD008,6,79.99,479.94
TXN000455,2026-06-07,STR001,PRD009,9,19.99,179.91
TXN000456,2026-06-07,STR001,PRD011,6,16.99,101.94
TXN000457,2026-06-07,STR001,PRD012,8,119.99,959.92
TXN000458,2026-06-07,STR001,PRD013,5,9.99,49.95
TXN000459,2026-06-07,STR001,PRD014,11,44.99,494.89
TXN000460,2026-06-07,STR001,PRD015,8,34.99,279.92
TXN000461,2026-06-07,STR001,PRD016,15,13.99,209.85
TXN000462,2026-06-07,STR001,PRD017,16,22.99,367.84
TXN000463,2026-06-07,STR001,PRD018,21,4.99,104.79
TXN000464,2026-06-07,STR001,PRD019,20,10.99,219.8
TXN000465,2026-06-07,STR001,PRD020,11,14.99,164.89
TXN000466,2026-06-07,STR001,PRD021,9,12.99,116.91
TXN000467,2026-06-07,STR001,PRD022,10,32.99,329.9
TXN000468,2026-06-07,STR001,PRD023,14,24.99,349.86
TXN000469,2026-06-07,STR001,PRD024,9,27.99,251.91
TXN000470,2026-06-07,STR001,PRD025,10,42.99,429.9
TXN000471,2026-06-07,STR002,PRD001,6,49.99,299.94
TXN000472,2026-06-07,STR002,PRD002,6,89.99,539.94
TXN000473,2026-06-07,STR002,PRD003,5,179.99,899.95
TXN000474,2026-06-07,STR002,PRD004,8,34.99,279.92
TXN000475,2026-06-07,STR002,PRD005,6,329.99,1979.94
TXN000476,2026-06-07,STR002,PRD006,4,24.99,99.96
TXN000477,2026-06-07,STR002,PRD007,5,39.99,199.95
TXN000478,2026-06-07,STR002,PRD008,8,79.99,639.92
TXN000479,2026-06-07,STR002,PRD009,9,19.99,179.91
TXN000480,2026-06-07,STR002,PRD010,4,219.99,879.96
TXN000481,2026-06-07,STR002,PRD011,12,16.99,203.88
TXN000482,2026-06-07,STR002,PRD013,10,9.99,99.9
TXN000483,2026-06-07,STR002,PRD014,9,44.99,404.91
TXN000484,2026-06-07,STR002,PRD015,9,34.99,314.91
TXN000485,2026-06-07,STR002,PRD016,16,13.99,223.84
TXN000486,2026-06-07,STR002,PRD017,15,22.99,344.85
TXN000487,2026-06-07,STR002,PRD018,22,4.99,109.78
TXN000488,2026-06-07,STR002,PRD019,18,10.99,197.82
TXN000489,2026-06-07,STR002,PRD020,14,14.99,209.86
TXN000490,2026-06-07,STR002,PRD021,10,12.99,129.9
TXN000491,2026-06-07,STR002,PRD022,12,32.99,395.88
TXN000492,2026-06-07,STR002,PRD023,10,24.99,249.9
TXN000493,2026-06-07,STR002,PRD024,14,27.99,391.86
TXN000494,2026-06-07,STR002,PRD025,6,42.99,257.94
TXN000495,2026-06-07,STR003,PRD001,6,49.99,299.94
TXN000496,2026-06-07,STR003,PRD002,5,89.99,449.95
TXN000497,2026-06-07,STR003,PRD003,5,179.99,899.95
TXN000498,2026-06-07,STR003,PRD004,6,34.99,209.94
TXN000499,2026-06-07,STR003,PRD005,4,329.99,1319.96
TXN000500,2026-06-07,STR003,PRD006,8,24.99,199.92
TXN000501,2026-06-07,STR003,PRD007,5,39.99,199.95
TXN000502,2026-06-07,STR003,PRD008,9,79.99,719.91
TXN000503,2026-06-07,STR003,PRD009,9,19.99,179.91
TXN000504,2026-06-07,STR003,PRD011,9,16.99,152.91
TXN000505,2026-06-07,STR003,PRD013,10,9.99,99.9
TXN000506,2026-06-07,STR003,PRD014,11,44.99,494.89
TXN000507,2026-06-07,STR003,PRD015,5,34.99,174.95
TXN000508,2026-06-07,STR003,PRD016,11,13.99,153.89
TXN000509,2026-06-07,STR003,PRD017,15,22.99,344.85
TXN000510,2026-06-07,STR003,PRD018,12,4.99,59.88
TXN000511,2026-06-07,STR003,PRD019,19,10.99,208.81
TXN000512,2026-06-07,STR003,PRD020,10,14.99,149.9
TXN000513,2026-06-07,STR003,PRD021,11,12.99,142.89
TXN000514,2026-06-07,STR003,PRD022,14,32.99,461.86
TXN000515,2026-06-07,STR003,PRD023,12,24.99,299.88
TXN000516,2026-06-07,STR003,PRD024,15,27.99,419.85
TXN000517,2026-06-07,STR003,PRD025,12,42.99,515.88
TXN000518,2026-06-08,STR001,PRD001,5,49.99,249.95
TXN000519,2026-06-08,STR001,PRD002,4,89.99,359.96
TXN000520,2026-06-08,STR001,PRD003,3,179.99,539.97
TXN000521,2026-06-08,STR001,PRD004,4,34.99,139.96
TXN000522,2026-06-08,STR001,PRD005,2,329.99,659.98
TXN000523,2026-06-08,STR001,PRD006,6,24.99,149.94
TXN000524,2026-06-08,STR001,PRD007,3,39.99,119.97
TXN000525,2026-06-08,STR001,PRD008,8,79.99,639.92
TXN000526,2026-06-08,STR001,PRD009,3,19.99,59.97
TXN000527,2026-06-08,STR001,PRD010,5,219.99,1099.95
TXN000528,2026-06-08,STR001,PRD011,5,16.99,84.95
TXN000529,2026-06-08,STR001,PRD012,4,119.99,479.96
TXN000530,2026-06-08,STR001,PRD013,10,9.99,99.9
TXN000531,2026-06-08,STR001,PRD014,1,44.99,44.99
TXN000532,2026-06-08,STR001,PRD015,4,34.99,139.96
TXN000533,2026-06-08,STR001,PRD016,8,13.99,111.92
TXN000534,2026-06-08,STR001,PRD017,11,22.99,252.89
TXN000535,2026-06-08,STR001,PRD018,12,4.99,59.88
TXN000536,2026-06-08,STR001,PRD019,10,10.99,109.9
TXN000537,2026-06-08,STR001,PRD020,11,14.99,164.89
TXN000538,2026-06-08,STR001,PRD021,7,12.99,90.93
TXN000539,2026-06-08,STR001,PRD022,12,32.99,395.88
TXN000540,2026-06-08,STR001,PRD023,6,24.99,149.94
TXN000541,2026-06-08,STR001,PRD024,8,27.99,223.92
TXN000542,2026-06-08,STR001,PRD025,9,42.99,386.91
TXN000543,2026-06-08,STR002,PRD001,4,49.99,199.96
TXN000544,2026-06-08,STR002,PRD002,3,89.99,269.97
TXN000545,2026-06-08,STR002,PRD003,6,179.99,1079.94
TXN000546,2026-06-08,STR002,PRD004,2,34.99,69.98
TXN000547,2026-06-08,STR002,PRD005,3,329.99,989.97
TXN000548,2026-06-08,STR002,PRD006,5,24.99,124.95
TXN000549,2026-06-08,STR002,PRD007,3,39.99,119.97
TXN000550,2026-06-08,STR002,PRD008,7,79.99,559.93
TXN000551,2026-06-08,STR002,PRD009,3,19.99,59.97
TXN000552,2026-06-08,STR002,PRD010,5,219.99,1099.95
TXN000553,2026-06-08,STR002,PRD011,8,16.99,135.92
TXN000554,2026-06-08,STR002,PRD013,7,9.99,69.93
TXN000555,2026-06-08,STR002,PRD014,7,44.99,314.93
TXN000556,2026-06-08,STR002,PRD015,5,34.99,174.95
TXN000557,2026-06-08,STR002,PRD016,9,13.99,125.91
TXN000558,2026-06-08,STR002,PRD017,11,22.99,252.89
TXN000559,2026-06-08,STR002,PRD018,13,4.99,64.87
TXN000560,2026-06-08,STR002,PRD019,12,10.99,131.88
TXN000561,2026-06-08,STR002,PRD020,9,14.99,134.91
TXN000562,2026-06-08,STR002,PRD021,5,12.99,64.95
TXN000563,2026-06-08,STR002,PRD022,10,32.99,329.9
TXN000564,2026-06-08,STR002,PRD023,11,24.99,274.89
TXN000565,2026-06-08,STR002,PRD024,10,27.99,279.9
TXN000566,2026-06-08,STR002,PRD025,4,42.99,171.96
TXN000567,2026-06-08,STR003,PRD001,6,49.99,299.94
TXN000568,2026-06-08,STR003,PRD002,4,89.99,359.96
TXN000569,2026-06-08,STR003,PRD003,2,179.99,359.98
TXN000570,2026-06-08,STR003,PRD004,5,34.99,174.95
TXN000571,2026-06-08,STR003,PRD005,3,329.99,989.97
TXN000572,2026-06-08,STR003,PRD006,3,24.99,74.97
TXN000573,2026-06-08,STR003,PRD007,6,39.99,239.94
TXN000574,2026-06-08,STR003,PRD008,5,79.99,399.95
TXN000575,2026-06-08,STR003,PRD009,8,19.99,159.92
TXN000576,2026-06-08,STR003,PRD010,6,219.99,1319.94
TXN000577,2026-06-08,STR003,PRD011,9,16.99,152.91
TXN000578,2026-06-08,STR003,PRD012,5,119.99,599.95
TXN000579,2026-06-08,STR003,PRD013,7,9.99,69.93
TXN000580,2026-06-08,STR003,PRD014,5,44.99,224.95
TXN000581,2026-06-08,STR003,PRD015,9,34.99,314.91
TXN000582,2026-06-08,STR003,PRD016,16,13.99,223.84
TXN000583,2026-06-08,STR003,PRD017,12,22.99,275.88
TXN000584,2026-06-08,STR003,PRD018,16,4.99,79.84
TXN000585,2026-06-08,STR003,PRD019,15,10.99,164.85
TXN000586,2026-06-08,STR003,PRD020,15,14.99,224.85
TXN000587,2026-06-08,STR003,PRD021,11,12.99,142.89
TXN000588,2026-06-08,STR003,PRD022,4,32.99,131.96
TXN000589,2026-06-08,STR003,PRD023,10,24.99,249.9
TXN000590,2026-06-08,STR003,PRD024,8,27.99,223.92
TXN000591,2026-06-08,STR003,PRD025,1,42.99,42.99
TXN000592,2026-06-09,STR001,PRD001,4,49.99,199.96
TXN000593,2026-06-09,STR001,PRD002,5,89.99,449.95
TXN000594,2026-06-09,STR001,PRD003,2,179.99,359.98
TXN000595,2026-06-09,STR001,PRD004,5,34.99,174.95
TXN000596,2026-06-09,STR001,PRD005,6,329.99,1979.94
TXN000597,2026-06-09,STR001,PRD006,7,24.99,174.93
TXN000598,2026-06-09,STR001,PRD007,8,39.99,319.92
TXN000599,2026-06-09,STR001,PRD008,6,79.99,479.94
TXN000600,2026-06-09,STR001,PRD009,5,19.99,99.95
TXN000601,2026-06-09,STR001,PRD010,3,219.99,659.97
TXN000602,2026-06-09,STR001,PRD011,7,16.99,118.93
TXN000603,2026-06-09,STR001,PRD012,5,119.99,599.95
TXN000604,2026-06-09,STR001,PRD013,6,9.99,59.94
TXN000605,2026-06-09,STR001,PRD014,5,44.99,224.95
TXN000606,2026-06-09,STR001,PRD015,7,34.99,244.93
TXN000607,2026-06-09,STR001,PRD016,11,13.99,153.89
TXN000608,2026-06-09,STR001,PRD017,13,22.99,298.87
TXN000609,2026-06-09,STR001,PRD018,16,4.99,79.84
TXN000610,2026-06-09,STR001,PRD019,12,10.99,131.88
TXN000611,2026-06-09,STR001,PRD020,12,14.99,179.88
TXN000612,2026-06-09,STR001,PRD021,5,12.99,64.95
TXN000613,2026-06-09,STR001,PRD022,8,32.99,263.92
TXN000614,2026-06-09,STR001,PRD023,6,24.99,149.94
TXN000615,2026-06-09,STR001,PRD024,11,27.99,307.89
TXN000616,2026-06-09,STR001,PRD025,12,42.99,515.88
TXN000617,2026-06-09,STR002,PRD001,6,49.99,299.94
TXN000618,2026-06-09,STR002,PRD002,3,89.99,269.97
TXN000619,2026-06-09,STR002,PRD003,5,179.99,899.95
TXN000620,2026-06-09,STR002,PRD004,5,34.99,174.95
TXN000621,2026-06-09,STR002,PRD005,5,329.99,1649.95
TXN000622,2026-06-09,STR002,PRD006,3,24.99,74.97
TXN000623,2026-06-09,STR002,PRD007,3,39.99,119.97
TXN000624,2026-06-09,STR002,PRD008,5,79.99,399.95
TXN000625,2026-06-09,STR002,PRD009,4,19.99,79.96
TXN000626,2026-06-09,STR002,PRD010,6,219.99,1319.94
TXN000627,2026-06-09,STR002,PRD011,5,16.99,84.95
TXN000628,2026-06-09,STR002,PRD013,8,9.99,79.92
TXN000629,2026-06-09,STR002,PRD014,6,44.99,269.94
TXN000630,2026-06-09,STR002,PRD015,7,34.99,244.93
TXN000631,2026-06-09,STR002,PRD016,16,13.99,223.84
TXN000632,2026-06-09,STR002,PRD017,13,22.99,298.87
TXN000633,2026-06-09,STR002,PRD018,18,4.99,89.82
TXN000634,2026-06-09,STR002,PRD019,16,10.99,175.84
TXN000635,2026-06-09,STR002,PRD020,13,14.99,194.87
TXN000636,2026-06-09,STR002,PRD021,10,12.99,129.9
TXN000637,2026-06-09,STR002,PRD022,12,32.99,395.88
TXN000638,2026-06-09,STR002,PRD023,9,24.99,224.91
TXN000639,2026-06-09,STR002,PRD024,9,27.99,251.91
TXN000640,2026-06-09,STR002,PRD025,9,42.99,386.91
TXN000641,2026-06-09,STR003,PRD001,3,49.99,149.97
TXN000642,2026-06-09,STR003,PRD002,2,89.99,179.98
TXN000643,2026-06-09,STR003,PRD003,4,179.99,719.96
TXN000644,2026-06-09,STR003,PRD004,3,34.99,104.97
TXN000645,2026-06-09,STR003,PRD005,4,329.99,1319.96
TXN000646,2026-06-09,STR003,PRD006,3,24.99,74.97
TXN000647,2026-06-09,STR003,PRD007,8,39.99,319.92
TXN000648,2026-06-09,STR003,PRD008,3,79.99,239.97
TXN000649,2026-06-09,STR003,PRD009,8,19.99,159.92
TXN000650,2026-06-09,STR003,PRD010,4,219.99,879.96
TXN000651,2026-06-09,STR003,PRD011,5,16.99,84.95
TXN000652,2026-06-09,STR003,PRD012,9,119.99,1079.91
TXN000653,2026-06-09,STR003,PRD013,6,9.99,59.94
TXN000654,2026-06-09,STR003,PRD014,9,44.99,404.91
TXN000655,2026-06-09,STR003,PRD015,10,34.99,349.9
TXN000656,2026-06-09,STR003,PRD016,12,13.99,167.88
TXN000657,2026-06-09,STR003,PRD017,9,22.99,206.91
TXN000658,2026-06-09,STR003,PRD018,11,4.99,54.89
TXN000659,2026-06-09,STR003,PRD019,12,10.99,131.88
TXN000660,2026-06-09,STR003,PRD020,11,14.99,164.89
TXN000661,2026-06-09,STR003,PRD021,10,12.99,129.9
TXN000662,2026-06-09,STR003,PRD022,7,32.99,230.93
TXN000663,2026-06-09,STR003,PRD023,9,24.99,224.91
TXN000664,2026-06-09,STR003,PRD024,5,27.99,139.95
TXN000665,2026-06-10,STR001,PRD001,4,49.99,199.96
TXN000666,2026-06-10,STR001,PRD002,2,89.99,179.98
TXN000667,2026-06-10,STR001,PRD003,2,179.99,359.98
TXN000668,2026-06-10,STR001,PRD004,6,34.99,209.94
TXN000669,2026-06-10,STR001,PRD005,4,329.99,1319.96
TXN000670,2026-06-10,STR001,PRD006,8,24.99,199.92
TXN000671,2026-06-10,STR001,PRD007,4,39.99,159.96
TXN000672,2026-06-10,STR001,PRD008,8,79.99,639.92
TXN000673,2026-06-10,STR001,PRD009,6,19.99,119.94
TXN000674,2026-06-10,STR001,PRD010,3,219.99,659.97
TXN000675,2026-06-10,STR001,PRD011,8,16.99,135.92
TXN000676,2026-06-10,STR001,PRD012,6,119.99,719.94
TXN000677,2026-06-10,STR001,PRD013,7,9.99,69.93
TXN000678,2026-06-10,STR001,PRD014,7,44.99,314.93
TXN000679,2026-06-10,STR001,PRD015,7,34.99,244.93
TXN000680,2026-06-10,STR001,PRD016,13,13.99,181.87
TXN000681,2026-06-10,STR001,PRD017,10,22.99,229.9
TXN000682,2026-06-10,STR001,PRD018,16,4.99,79.84
TXN000683,2026-06-10,STR001,PRD019,15,10.99,164.85
TXN000684,2026-06-10,STR001,PRD020,9,14.99,134.91
TXN000685,2026-06-10,STR001,PRD021,6,12.99,77.94
TXN000686,2026-06-10,STR001,PRD022,12,32.99,395.88
TXN000687,2026-06-10,STR001,PRD023,6,24.99,149.94
TXN000688,2026-06-10,STR001,PRD024,5,27.99,139.95
TXN000689,2026-06-10,STR001,PRD025,7,42.99,300.93
TXN000690,2026-06-10,STR002,PRD001,3,49.99,149.97
TXN000691,2026-06-10,STR002,PRD002,6,89.99,539.94
TXN000692,2026-06-10,STR002,PRD003,4,179.99,719.96
TXN000693,2026-06-10,STR002,PRD004,2,34.99,69.98
TXN000694,2026-06-10,STR002,PRD005,3,329.99,989.97
TXN000695,2026-06-10,STR002,PRD006,3,24.99,74.97
TXN000696,2026-06-10,STR002,PRD007,7,39.99,279.93
TXN000697,2026-06-10,STR002,PRD008,6,79.99,479.94
TXN000698,2026-06-10,STR002,PRD009,7,19.99,139.93
TXN000699,2026-06-10,STR002,PRD010,7,219.99,1539.93
TXN000700,2026-06-10,STR002,PRD011,10,16.99,169.9
TXN000701,2026-06-10,STR002,PRD013,8,9.99,79.92
TXN000702,2026-06-10,STR002,PRD014,7,44.99,314.93
TXN000703,2026-06-10,STR002,PRD015,7,34.99,244.93
TXN000704,2026-06-10,STR002,PRD016,15,13.99,209.85
TXN000705,2026-06-10,STR002,PRD017,12,22.99,275.88
TXN000706,2026-06-10,STR002,PRD018,18,4.99,89.82
TXN000707,2026-06-10,STR002,PRD019,12,10.99,131.88
TXN000708,2026-06-10,STR002,PRD020,8,14.99,119.92
TXN000709,2026-06-10,STR002,PRD021,6,12.99,77.94
TXN000710,2026-06-10,STR002,PRD022,8,32.99,263.92
TXN000711,2026-06-10,STR002,PRD023,8,24.99,199.92
TXN000712,2026-06-10,STR002,PRD024,9,27.99,251.91
TXN000713,2026-06-10,STR002,PRD025,6,42.99,257.94
TXN000714,2026-06-10,STR003,PRD001,3,49.99,149.97
TXN000715,2026-06-10,STR003,PRD002,3,89.99,269.97
TXN000716,2026-06-10,STR003,PRD003,2,179.99,359.98
TXN000717,2026-06-10,STR003,PRD004,6,34.99,209.94
TXN000718,2026-06-10,STR003,PRD005,2,329.99,659.98
TXN000719,2026-06-10,STR003,PRD006,4,24.99,99.96
TXN000720,2026-06-10,STR003,PRD007,3,39.99,119.97
TXN000721,2026-06-10,STR003,PRD008,6,79.99,479.94
TXN000722,2026-06-10,STR003,PRD009,6,19.99,119.94
TXN000723,2026-06-10,STR003,PRD010,8,219.99,1759.92
TXN000724,2026-06-10,STR003,PRD011,7,16.99,118.93
TXN000725,2026-06-10,STR003,PRD012,6,119.99,719.94
TXN000726,2026-06-10,STR003,PRD013,4,9.99,39.96
TXN000727,2026-06-10,STR003,PRD014,5,44.99,224.95
TXN000728,2026-06-10,STR003,PRD015,6,34.99,209.94
TXN000729,2026-06-10,STR003,PRD016,12,13.99,167.88
TXN000730,2026-06-10,STR003,PRD017,15,22.99,344.85
TXN000731,2026-06-10,STR003,PRD018,9,4.99,44.91
TXN000732,2026-06-10,STR003,PRD019,11,10.99,120.89
TXN000733,2026-06-10,STR003,PRD020,12,14.99,179.88
TXN000734,2026-06-10,STR003,PRD021,8,12.99,103.92
TXN000735,2026-06-10,STR003,PRD022,11,32.99,362.89
TXN000736,2026-06-10,STR003,PRD023,6,24.99,149.94
TXN000737,2026-06-10,STR003,PRD024,8,27.99,223.92
TXN000738,2026-06-10,STR003,PRD025,7,42.99,300.93
TXN000739,2026-06-11,STR001,PRD001,4,49.99,199.96
TXN000740,2026-06-11,STR001,PRD002,3,89.99,269.97
TXN000741,2026-06-11,STR001,PRD003,2,179.99,359.98
TXN000742,2026-06-11,STR001,PRD004,2,34.99,69.98
TXN000743,2026-06-11,STR001,PRD005,3,329.99,989.97
TXN000744,2026-06-11,STR001,PRD006,5,24.99,124.95
TXN000745,2026-06-11,STR001,PRD007,7,39.99,279.93
TXN000746,2026-06-11,STR001,PRD008,4,79.99,319.96
TXN000747,2026-06-11,STR001,PRD009,7,19.99,139.93
TXN000748,2026-06-11,STR001,PRD010,5,219.99,1099.95
TXN000749,2026-06-11,STR001,PRD011,7,16.99,118.93
TXN000750,2026-06-11,STR001,PRD012,4,119.99,479.96
TXN000751,2026-06-11,STR001,PRD013,7,9.99,69.93
TXN000752,2026-06-11,STR001,PRD014,9,44.99,404.91
TXN000753,2026-06-11,STR001,PRD015,6,34.99,209.94
TXN000754,2026-06-11,STR001,PRD016,14,13.99,195.86
TXN000755,2026-06-11,STR001,PRD017,12,22.99,275.88
TXN000756,2026-06-11,STR001,PRD018,20,4.99,99.8
TXN000757,2026-06-11,STR001,PRD019,16,10.99,175.84
TXN000758,2026-06-11,STR001,PRD020,15,14.99,224.85
TXN000759,2026-06-11,STR001,PRD021,12,12.99,155.88
TXN000760,2026-06-11,STR001,PRD022,6,32.99,197.94
TXN000761,2026-06-11,STR001,PRD023,5,24.99,124.95
TXN000762,2026-06-11,STR001,PRD024,11,27.99,307.89
TXN000763,2026-06-11,STR001,PRD025,10,42.99,429.9
TXN000764,2026-06-11,STR002,PRD001,6,49.99,299.94
TXN000765,2026-06-11,STR002,PRD002,4,89.99,359.96
TXN000766,2026-06-11,STR002,PRD003,2,179.99,359.98
TXN000767,2026-06-11,STR002,PRD004,2,34.99,69.98
TXN000768,2026-06-11,STR002,PRD005,3,329.99,989.97
TXN000769,2026-06-11,STR002,PRD006,8,24.99,199.92
TXN000770,2026-06-11,STR002,PRD007,7,39.99,279.93
TXN000771,2026-06-11,STR002,PRD008,7,79.99,559.93
TXN000772,2026-06-11,STR002,PRD009,3,19.99,59.97
TXN000773,2026-06-11,STR002,PRD010,1,219.99,219.99
TXN000774,2026-06-11,STR002,PRD011,10,16.99,169.9
TXN000775,2026-06-11,STR002,PRD013,4,9.99,39.96
TXN000776,2026-06-11,STR002,PRD014,9,44.99,404.91
TXN000777,2026-06-11,STR002,PRD015,10,34.99,349.9
TXN000778,2026-06-11,STR002,PRD016,10,13.99,139.9
TXN000779,2026-06-11,STR002,PRD017,15,22.99,344.85
TXN000780,2026-06-11,STR002,PRD018,20,4.99,99.8
TXN000781,2026-06-11,STR002,PRD019,15,10.99,164.85
TXN000782,2026-06-11,STR002,PRD020,10,14.99,149.9
TXN000783,2026-06-11,STR002,PRD021,11,12.99,142.89
TXN000784,2026-06-11,STR002,PRD022,12,32.99,395.88
TXN000785,2026-06-11,STR002,PRD023,6,24.99,149.94
TXN000786,2026-06-11,STR002,PRD024,12,27.99,335.88
TXN000787,2026-06-11,STR002,PRD025,10,42.99,429.9
TXN000788,2026-06-11,STR003,PRD001,5,49.99,249.95
TXN000789,2026-06-11,STR003,PRD002,4,89.99,359.96
TXN000790,2026-06-11,STR003,PRD003,3,179.99,539.97
TXN000791,2026-06-11,STR003,PRD004,2,34.99,69.98
TXN000792,2026-06-11,STR003,PRD005,3,329.99,989.97
TXN000793,2026-06-11,STR003,PRD006,5,24.99,124.95
TXN000794,2026-06-11,STR003,PRD007,6,39.99,239.94
TXN000795,2026-06-11,STR003,PRD008,8,79.99,639.92
TXN000796,2026-06-11,STR003,PRD009,6,19.99,119.94
TXN000797,2026-06-11,STR003,PRD010,5,219.99,1099.95
TXN000798,2026-06-11,STR003,PRD011,9,16.99,152.91
TXN000799,2026-06-11,STR003,PRD012,8,119.99,959.92
TXN000800,2026-06-11,STR003,PRD013,10,9.99,99.9
TXN000801,2026-06-11,STR003,PRD014,8,44.99,359.92
TXN000802,2026-06-11,STR003,PRD015,4,34.99,139.96
TXN000803,2026-06-11,STR003,PRD016,15,13.99,209.85
TXN000804,2026-06-11,STR003,PRD017,9,22.99,206.91
TXN000805,2026-06-11,STR003,PRD018,12,4.99,59.88
TXN000806,2026-06-11,STR003,PRD019,13,10.99,142.87
TXN000807,2026-06-11,STR003,PRD020,9,14.99,134.91
TXN000808,2026-06-11,STR003,PRD021,5,12.99,64.95
TXN000809,2026-06-11,STR003,PRD022,12,32.99,395.88
TXN000810,2026-06-11,STR003,PRD023,11,24.99,274.89
TXN000811,2026-06-11,STR003,PRD024,5,27.99,139.95
TXN000812,2026-06-11,STR003,PRD025,8,42.99,343.92
TXN000813,2026-06-12,STR001,PRD001,6,49.99,299.94
TXN000814,2026-06-12,STR001,PRD002,4,89.99,359.96
TXN000815,2026-06-12,STR001,PRD003,4,179.99,719.96
TXN000816,2026-06-12,STR001,PRD004,5,34.99,174.95
TXN000817,2026-06-12,STR001,PRD005,5,329.99,1649.95
TXN000818,2026-06-12,STR001,PRD006,4,24.99,99.96
TXN000819,2026-06-12,STR001,PRD007,5,39.99,199.95
TXN000820,2026-06-12,STR001,PRD008,4,79.99,319.96
TXN000821,2026-06-12,STR001,PRD009,5,19.99,99.95
TXN000822,2026-06-12,STR001,PRD010,6,219.99,1319.94
TXN000823,2026-06-12,STR001,PRD011,9,16.99,152.91
TXN000824,2026-06-12,STR001,PRD012,7,119.99,839.93
TXN000825,2026-06-12,STR001,PRD013,4,9.99,39.96
TXN000826,2026-06-12,STR001,PRD014,9,44.99,404.91
TXN000827,2026-06-12,STR001,PRD015,8,34.99,279.92
TXN000828,2026-06-12,STR001,PRD016,11,13.99,153.89
TXN000829,2026-06-12,STR001,PRD017,10,22.99,229.9
TXN000830,2026-06-12,STR001,PRD018,16,4.99,79.84
TXN000831,2026-06-12,STR001,PRD019,16,10.99,175.84
TXN000832,2026-06-12,STR001,PRD020,16,14.99,239.84
TXN000833,2026-06-12,STR001,PRD021,11,12.99,142.89
TXN000834,2026-06-12,STR001,PRD022,6,32.99,197.94
TXN000835,2026-06-12,STR001,PRD023,6,24.99,149.94
TXN000836,2026-06-12,STR001,PRD024,12,27.99,335.88
TXN000837,2026-06-12,STR001,PRD025,6,42.99,257.94
TXN000838,2026-06-12,STR002,PRD001,3,49.99,149.97
TXN000839,2026-06-12,STR002,PRD002,5,89.99,449.95
TXN000840,2026-06-12,STR002,PRD003,4,179.99,719.96
TXN000841,2026-06-12,STR002,PRD004,6,34.99,209.94
TXN000842,2026-06-12,STR002,PRD005,4,329.99,1319.96
TXN000843,2026-06-12,STR002,PRD006,6,24.99,149.94
TXN000844,2026-06-12,STR002,PRD007,6,39.99,239.94
TXN000845,2026-06-12,STR002,PRD008,4,79.99,319.96
TXN000846,2026-06-12,STR002,PRD009,6,19.99,119.94
TXN000847,2026-06-12,STR002,PRD011,5,16.99,84.95
TXN000848,2026-06-12,STR002,PRD013,8,9.99,79.92
TXN000849,2026-06-12,STR002,PRD014,8,44.99,359.92
TXN000850,2026-06-12,STR002,PRD015,9,34.99,314.91
TXN000851,2026-06-12,STR002,PRD016,10,13.99,139.9
TXN000852,2026-06-12,STR002,PRD017,9,22.99,206.91
TXN000853,2026-06-12,STR002,PRD018,16,4.99,79.84
TXN000854,2026-06-12,STR002,PRD019,14,10.99,153.86
TXN000855,2026-06-12,STR002,PRD020,13,14.99,194.87
TXN000856,2026-06-12,STR002,PRD021,9,12.99,116.91
TXN000857,2026-06-12,STR002,PRD022,5,32.99,164.95
TXN000858,2026-06-12,STR002,PRD023,9,24.99,224.91
TXN000859,2026-06-12,STR002,PRD024,9,27.99,251.91
TXN000860,2026-06-12,STR002,PRD025,12,42.99,515.88
TXN000861,2026-06-12,STR003,PRD001,5,49.99,249.95
TXN000862,2026-06-12,STR003,PRD002,6,89.99,539.94
TXN000863,2026-06-12,STR003,PRD003,3,179.99,539.97
TXN000864,2026-06-12,STR003,PRD004,4,34.99,139.96
TXN000865,2026-06-12,STR003,PRD005,4,329.99,1319.96
TXN000866,2026-06-12,STR003,PRD006,7,24.99,174.93
TXN000867,2026-06-12,STR003,PRD007,7,39.99,279.93
TXN000868,2026-06-12,STR003,PRD008,6,79.99,479.94
TXN000869,2026-06-12,STR003,PRD009,6,19.99,119.94
