date,store_id,product_id,stock_on_hand,reorder_status
2026-06-08,STR002,PRD017,50,NORMAL
2026-06-08,STR002,PRD018,121,NORMAL
2026-06-08,STR002,PRD019,78,NORMAL
2026-06-08,STR002,PRD020,67,NORMAL
2026-06-08,STR002,PRD021,87,NORMAL
2026-06-08,STR002,PRD022,43,NORMAL
2026-06-08,STR002,PRD023,23,LOW_STOCK
2026-06-08,STR002,PRD024,28,LOW_STOCK
2026-06-08,STR002,PRD025,0,OUT_OF_STOCK
2026-06-08,STR003,PRD001,59,NORMAL
2026-06-08,STR003,PRD002,16,LOW_STOCK
2026-06-08,STR003,PRD003,17,NORMAL
2026-06-08,STR003,PRD004,68,NORMAL
2026-06-08,STR003,PRD005,0,OUT_OF_STOCK
2026-06-08,STR003,PRD006,88,NORMAL
2026-06-08,STR003,PRD007,65,NORMAL
2026-06-08,STR003,PRD008,3,LOW_STOCK
2026-06-08,STR003,PRD009,27,NORMAL
2026-06-08,STR003,PRD010,17,NORMAL
2026-06-08,STR003,PRD011,60,NORMAL
2026-06-08,STR003,PRD012,23,NORMAL
2026-06-08,STR003,PRD013,122,NORMAL
2026-06-08,STR003,PRD014,26,NORMAL
2026-06-08,STR003,PRD015,34,NORMAL
2026-06-08,STR003,PRD016,31,LOW_STOCK
2026-06-08,STR003,PRD017,63,NORMAL
2026-06-08,STR003,PRD018,155,NORMAL
2026-06-08,STR003,PRD019,14,LOW_STOCK
2026-06-08,STR003,PRD020,64,NORMAL
2026-06-08,STR003,PRD021,50,LOW_STOCK
2026-06-08,STR003,PRD022,0,OUT_OF_STOCK
2026-06-08,STR003,PRD023,21,LOW_STOCK
2026-06-08,STR003,PRD024,34,LOW_STOCK
2026-06-08,STR003,PRD025,0,OUT_OF_STOCK
2026-06-09,STR001,PRD001,63,NORMAL
2026-06-09,STR001,PRD002,10,LOW_STOCK
2026-06-09,STR001,PRD003,15,LOW_STOCK
2026-06-09,STR001,PRD004,65,NORMAL
2026-06-09,STR001,PRD005,22,NORMAL
2026-06-09,STR001,PRD006,89,NORMAL
2026-06-09,STR001,PRD007,48,NORMAL
2026-06-09,STR001,PRD008,12,LOW_STOCK
2026-06-09,STR001,PRD009,15,LOW_STOCK
2026-06-09,STR001,PRD010,13,NORMAL
2026-06-09,STR001,PRD011,32,LOW_STOCK
2026-06-09,STR001,PRD012,0,OUT_OF_STOCK
2026-06-09,STR001,PRD013,121,NORMAL
2026-06-09,STR001,PRD014,52,NORMAL
2026-06-09,STR001,PRD015,79,NORMAL
2026-06-09,STR001,PRD016,35,LOW_STOCK
2026-06-09,STR001,PRD017,35,NORMAL
2026-06-09,STR001,PRD018,70,LOW_STOCK
2026-06-09,STR001,PRD019,78,NORMAL
2026-06-09,STR001,PRD020,77,NORMAL
2026-06-09,STR001,PRD021,55,NORMAL
2026-06-09,STR001,PRD022,45,NORMAL
2026-06-09,STR001,PRD023,40,LOW_STOCK
2026-06-09,STR001,PRD024,32,LOW_STOCK
2026-06-09,STR001,PRD025,39,NORMAL
2026-06-09,STR002,PRD001,65,NORMAL
2026-06-09,STR002,PRD002,17,LOW_STOCK
2026-06-09,STR002,PRD003,34,NORMAL
2026-06-09,STR002,PRD004,64,NORMAL
2026-06-09,STR002,PRD005,0,OUT_OF_STOCK
2026-06-09,STR002,PRD006,105,NORMAL
2026-06-09,STR002,PRD007,55,NORMAL
2026-06-09,STR002,PRD008,6,LOW_STOCK
2026-06-09,STR002,PRD009,13,LOW_STOCK
2026-06-09,STR002,PRD010,8,LOW_STOCK
2026-06-09,STR002,PRD011,46,NORMAL
2026-06-09,STR002,PRD012,378,OVERSTOCKED
2026-06-09,STR002,PRD013,130,NORMAL
2026-06-09,STR002,PRD014,16,LOW_STOCK
2026-06-09,STR002,PRD015,78,NORMAL
2026-06-09,STR002,PRD016,48,LOW_STOCK
2026-06-09,STR002,PRD017,37,NORMAL
2026-06-09,STR002,PRD018,103,NORMAL
2026-06-09,STR002,PRD019,62,NORMAL
2026-06-09,STR002,PRD020,54,NORMAL
2026-06-09,STR002,PRD021,77,NORMAL
2026-06-09,STR002,PRD022,31,NORMAL
2026-06-09,STR002,PRD023,14,LOW_STOCK
2026-06-09,STR002,PRD024,19,LOW_STOCK
2026-06-09,STR002,PRD025,41,NORMAL
2026-06-09,STR003,PRD001,56,NORMAL
2026-06-09,STR003,PRD002,14,LOW_STOCK
2026-06-09,STR003,PRD003,13,LOW_STOCK
2026-06-09,STR003,PRD004,65,NORMAL
2026-06-09,STR003,PRD005,24,NORMAL
2026-06-09,STR003,PRD006,85,NORMAL
2026-06-09,STR003,PRD007,57,NORMAL
2026-06-09,STR003,PRD008,0,OUT_OF_STOCK
2026-06-09,STR003,PRD009,19,LOW_STOCK
2026-06-09,STR003,PRD010,13,NORMAL
2026-06-09,STR003,PRD011,55,NORMAL
2026-06-09,STR003,PRD012,14,LOW_STOCK
2026-06-09,STR003,PRD013,116,NORMAL
2026-06-09,STR003,PRD014,17,LOW_STOCK
2026-06-09,STR003,PRD015,24,LOW_STOCK
2026-06-09,STR003,PRD016,19,LOW_STOCK
2026-06-09,STR003,PRD017,54,NORMAL
2026-06-09,STR003,PRD018,144,NORMAL
2026-06-09,STR003,PRD019,93,NORMAL
2026-06-09,STR003,PRD020,53,NORMAL
2026-06-09,STR003,PRD021,40,LOW_STOCK
2026-06-09,STR003,PRD022,50,NORMAL
2026-06-09,STR003,PRD023,101,NORMAL
2026-06-09,STR003,PRD024,29,LOW_STOCK
2026-06-09,STR003,PRD025,0,OUT_OF_STOCK
2026-06-10,STR001,PRD001,59,NORMAL
2026-06-10,STR001,PRD002,8,LOW_STOCK
2026-06-10,STR001,PRD003,13,LOW_STOCK
2026-06-10,STR001,PRD004,59,NORMAL
2026-06-10,STR001,PRD005,18,NORMAL
2026-06-10,STR001,PRD006,81,NORMAL
2026-06-10,STR001,PRD007,44,NORMAL
2026-06-10,STR001,PRD008,4,LOW_STOCK
2026-06-10,STR001,PRD009,61,NORMAL
2026-06-10,STR001,PRD010,10,LOW_STOCK
2026-06-10,STR001,PRD011,24,LOW_STOCK
2026-06-10,STR001,PRD012,25,NORMAL
2026-06-10,STR001,PRD013,114,NORMAL
2026-06-10,STR001,PRD014,45,NORMAL
2026-06-10,STR001,PRD015,72,NORMAL
2026-06-10,STR001,PRD016,126,NORMAL
2026-06-10,STR001,PRD017,25,LOW_STOCK
2026-06-10,STR001,PRD018,54,LOW_STOCK
2026-06-10,STR001,PRD019,63,NORMAL
2026-06-10,STR001,PRD020,68,NORMAL
2026-06-10,STR001,PRD021,49,LOW_STOCK
2026-06-10,STR001,PRD022,33,NORMAL
2026-06-10,STR001,PRD023,34,LOW_STOCK
2026-06-10,STR001,PRD024,27,LOW_STOCK
2026-06-10,STR001,PRD025,32,NORMAL
2026-06-10,STR002,PRD001,62,NORMAL
2026-06-10,STR002,PRD002,11,LOW_STOCK
2026-06-10,STR002,PRD003,30,NORMAL
2026-06-10,STR002,PRD004,62,NORMAL
2026-06-10,STR002,PRD005,24,NORMAL
2026-06-10,STR002,PRD006,102,NORMAL
2026-06-10,STR002,PRD007,48,NORMAL
2026-06-10,STR002,PRD008,42,NORMAL
2026-06-10,STR002,PRD009,6,LOW_STOCK
2026-06-10,STR002,PRD010,1,LOW_STOCK
2026-06-10,STR002,PRD011,36,LOW_STOCK
2026-06-10,STR002,PRD012,378,OVERSTOCKED
2026-06-10,STR002,PRD013,122,NORMAL
2026-06-10,STR002,PRD014,9,LOW_STOCK
2026-06-10,STR002,PRD015,71,NORMAL
2026-06-10,STR002,PRD016,33,LOW_STOCK
2026-06-10,STR002,PRD017,25,LOW_STOCK
2026-06-10,STR002,PRD018,85,NORMAL
2026-06-10,STR002,PRD019,50,NORMAL
2026-06-10,STR002,PRD020,46,NORMAL
2026-06-10,STR002,PRD021,71,NORMAL
2026-06-10,STR002,PRD022,23,LOW_STOCK
2026-06-10,STR002,PRD023,92,NORMAL
2026-06-10,STR002,PRD024,102,NORMAL
2026-06-10,STR002,PRD025,35,NORMAL
2026-06-10,STR003,PRD001,53,NORMAL
2026-06-10,STR003,PRD002,11,LOW_STOCK
2026-06-10,STR003,PRD003,11,LOW_STOCK
2026-06-10,STR003,PRD004,59,NORMAL
2026-06-10,STR003,PRD005,22,NORMAL
2026-06-10,STR003,PRD006,81,NORMAL
2026-06-10,STR003,PRD007,54,NORMAL
2026-06-10,STR003,PRD008,37,NORMAL
2026-06-10,STR003,PRD009,13,LOW_STOCK
2026-06-10,STR003,PRD010,5,LOW_STOCK
2026-06-10,STR003,PRD011,48,NORMAL
2026-06-10,STR003,PRD012,8,LOW_STOCK
2026-06-10,STR003,PRD013,112,NORMAL
2026-06-10,STR003,PRD014,12,LOW_STOCK
2026-06-10,STR003,PRD015,18,LOW_STOCK
2026-06-10,STR003,PRD016,7,LOW_STOCK
2026-06-10,STR003,PRD017,39,NORMAL
2026-06-10,STR003,PRD018,135,NORMAL
2026-06-10,STR003,PRD019,82,NORMAL
2026-06-10,STR003,PRD020,41,NORMAL
2026-06-10,STR003,PRD021,32,LOW_STOCK
2026-06-10,STR003,PRD022,39,NORMAL
2026-06-10,STR003,PRD023,95,NORMAL
2026-06-10,STR003,PRD024,109,NORMAL
2026-06-10,STR003,PRD025,40,NORMAL
2026-06-11,STR001,PRD001,55,NORMAL
2026-06-11,STR001,PRD002,46,NORMAL
2026-06-11,STR001,PRD003,11,LOW_STOCK
2026-06-11,STR001,PRD004,57,NORMAL
2026-06-11,STR001,PRD005,15,NORMAL
2026-06-11,STR001,PRD006,76,NORMAL
2026-06-11,STR001,PRD007,37,NORMAL
2026-06-11,STR001,PRD008,0,OUT_OF_STOCK
2026-06-11,STR001,PRD009,54,NORMAL
2026-06-11,STR001,PRD010,5,LOW_STOCK
2026-06-11,STR001,PRD011,17,LOW_STOCK
2026-06-11,STR001,PRD012,21,NORMAL
2026-06-11,STR001,PRD013,107,NORMAL
2026-06-11,STR001,PRD014,36,NORMAL
2026-06-11,STR001,PRD015,66,NORMAL
2026-06-11,STR001,PRD016,112,NORMAL
2026-06-11,STR001,PRD017,13,LOW_STOCK
2026-06-11,STR001,PRD018,34,LOW_STOCK
2026-06-11,STR001,PRD019,47,NORMAL
2026-06-11,STR001,PRD020,53,NORMAL
2026-06-11,STR001,PRD021,37,LOW_STOCK
2026-06-11,STR001,PRD022,27,NORMAL
2026-06-11,STR001,PRD023,109,NORMAL
2026-06-11,STR001,PRD024,103,NORMAL
2026-06-11,STR001,PRD025,22,NORMAL
2026-06-11,STR002,PRD001,56,NORMAL
2026-06-11,STR002,PRD002,7,LOW_STOCK
2026-06-11,STR002,PRD003,28,NORMAL
2026-06-11,STR002,PRD004,60,NORMAL
2026-06-11,STR002,PRD005,21,NORMAL
2026-06-11,STR002,PRD006,94,NORMAL
2026-06-11,STR002,PRD007,41,NORMAL
2026-06-11,STR002,PRD008,35,NORMAL
2026-06-11,STR002,PRD009,58,NORMAL
2026-06-11,STR002,PRD010,0,OUT_OF_STOCK
2026-06-11,STR002,PRD011,26,LOW_STOCK
2026-06-11,STR002,PRD012,378,OVERSTOCKED
2026-06-11,STR002,PRD013,118,NORMAL
2026-06-11,STR002,PRD014,0,OUT_OF_STOCK
2026-06-11,STR002,PRD015,61,NORMAL
2026-06-11,STR002,PRD016,23,LOW_STOCK
2026-06-11,STR002,PRD017,10,LOW_STOCK
2026-06-11,STR002,PRD018,65,LOW_STOCK
2026-06-11,STR002,PRD019,35,LOW_STOCK
2026-06-11,STR002,PRD020,36,NORMAL
2026-06-11,STR002,PRD021,60,NORMAL
2026-06-11,STR002,PRD022,11,LOW_STOCK
2026-06-11,STR002,PRD023,86,NORMAL
2026-06-11,STR002,PRD024,90,NORMAL
2026-06-11,STR002,PRD025,25,NORMAL
2026-06-11,STR003,PRD001,48,NORMAL
2026-06-11,STR003,PRD002,47,NORMAL
2026-06-11,STR003,PRD003,8,LOW_STOCK
2026-06-11,STR003,PRD004,57,NORMAL
2026-06-11,STR003,PRD005,19,NORMAL
2026-06-11,STR003,PRD006,76,NORMAL
2026-06-11,STR003,PRD007,48,NORMAL
2026-06-11,STR003,PRD008,29,NORMAL
2026-06-11,STR003,PRD009,63,NORMAL
2026-06-11,STR003,PRD010,0,OUT_OF_STOCK
2026-06-11,STR003,PRD011,39,LOW_STOCK
2026-06-11,STR003,PRD012,0,OUT_OF_STOCK
2026-06-11,STR003,PRD013,102,NORMAL
2026-06-11,STR003,PRD014,4,LOW_STOCK
2026-06-11,STR003,PRD015,14,LOW_STOCK
2026-06-11,STR003,PRD016,95,NORMAL
2026-06-11,STR003,PRD017,30,LOW_STOCK
2026-06-11,STR003,PRD018,123,NORMAL
2026-06-11,STR003,PRD019,69,NORMAL
2026-06-11,STR003,PRD020,32,LOW_STOCK
2026-06-11,STR003,PRD021,27,LOW_STOCK
2026-06-11,STR003,PRD022,27,NORMAL
2026-06-11,STR003,PRD023,84,NORMAL
2026-06-11,STR003,PRD024,104,NORMAL
2026-06-11,STR003,PRD025,32,NORMAL
2026-06-12,STR001,PRD001,49,NORMAL
2026-06-12,STR001,PRD002,42,NORMAL
2026-06-12,STR001,PRD003,7,LOW_STOCK
2026-06-12,STR001,PRD004,52,NORMAL
2026-06-12,STR001,PRD005,10,LOW_STOCK
2026-06-12,STR001,PRD006,72,NORMAL
2026-06-12,STR001,PRD007,32,LOW_STOCK
2026-06-12,STR001,PRD008,38,NORMAL
2026-06-12,STR001,PRD009,49,NORMAL
2026-06-12,STR001,PRD010,19,NORMAL
2026-06-12,STR001,PRD011,89,NORMAL
2026-06-12,STR001,PRD012,14,LOW_STOCK
2026-06-12,STR001,PRD013,103,NORMAL
2026-06-12,STR001,PRD014,27,NORMAL
2026-06-12,STR001,PRD015,58,NORMAL
2026-06-12,STR001,PRD016,101,NORMAL
2026-06-12,STR001,PRD017,68,NORMAL
2026-06-12,STR001,PRD018,198,NORMAL
2026-06-12,STR001,PRD019,31,LOW_STOCK
2026-06-12,STR001,PRD020,37,NORMAL
2026-06-12,STR001,PRD021,26,LOW_STOCK
2026-06-12,STR001,PRD022,21,LOW_STOCK
2026-06-12,STR001,PRD023,103,NORMAL
2026-06-12,STR001,PRD024,91,NORMAL
2026-06-12,STR001,PRD025,16,LOW_STOCK
2026-06-12,STR002,PRD001,53,NORMAL
2026-06-12,STR002,PRD002,42,NORMAL
2026-06-12,STR002,PRD003,24,NORMAL
2026-06-12,STR002,PRD004,54,NORMAL
2026-06-12,STR002,PRD005,17,NORMAL
2026-06-12,STR002,PRD006,88,NORMAL
2026-06-12,STR002,PRD007,35,LOW_STOCK
2026-06-12,STR002,PRD008,31,NORMAL
2026-06-12,STR002,PRD009,52,NORMAL
2026-06-12,STR002,PRD010,0,OUT_OF_STOCK
2026-06-12,STR002,PRD011,21,LOW_STOCK
2026-06-12,STR002,PRD012,378,OVERSTOCKED
2026-06-12,STR002,PRD013,110,NORMAL
2026-06-12,STR002,PRD014,50,NORMAL
2026-06-12,STR002,PRD015,52,NORMAL
2026-06-12,STR002,PRD016,13,LOW_STOCK
2026-06-12,STR002,PRD017,1,LOW_STOCK
2026-06-12,STR002,PRD018,49,LOW_STOCK
2026-06-12,STR002,PRD019,21,LOW_STOCK
2026-06-12,STR002,PRD020,23,LOW_STOCK
2026-06-12,STR002,PRD021,51,NORMAL
2026-06-12,STR002,PRD022,6,LOW_STOCK
2026-06-12,STR002,PRD023,77,NORMAL
2026-06-12,STR002,PRD024,81,NORMAL
2026-06-12,STR002,PRD025,13,LOW_STOCK
2026-06-12,STR003,PRD001,43,NORMAL
2026-06-12,STR003,PRD002,41,NORMAL
2026-06-12,STR003,PRD003,5,LOW_STOCK
2026-06-12,STR003,PRD004,53,NORMAL
2026-06-12,STR003,PRD005,15,NORMAL
2026-06-12,STR003,PRD006,69,NORMAL
2026-06-12,STR003,PRD007,41,NORMAL
2026-06-12,STR003,PRD008,23,NORMAL
2026-06-12,STR003,PRD009,57,NORMAL
2026-06-12,STR003,PRD010,0,OUT_OF_STOCK
2026-06-12,STR003,PRD011,29,LOW_STOCK
2026-06-12,STR003,PRD012,21,NORMAL
2026-06-12,STR003,PRD013,93,NORMAL
2026-06-12,STR003,PRD014,0,OUT_OF_STOCK
2026-06-12,STR003,PRD015,6,LOW_STOCK
2026-06-12,STR003,PRD016,81,NORMAL
2026-06-12,STR003,PRD017,19,LOW_STOCK
2026-06-12,STR003,PRD018,109,NORMAL
2026-06-12,STR003,PRD019,61,NORMAL
2026-06-12,STR003,PRD020,19,LOW_STOCK
2026-06-12,STR003,PRD021,125,NORMAL
2026-06-12,STR003,PRD022,16,LOW_STOCK
2026-06-12,STR003,PRD023,77,NORMAL
2026-06-12,STR003,PRD024,92,NORMAL
2026-06-12,STR003,PRD025,27,NORMAL
2026-06-13,STR001,PRD001,45,NORMAL
2026-06-13,STR001,PRD002,34,NORMAL
2026-06-13,STR001,PRD003,2,LOW_STOCK
2026-06-13,STR001,PRD004,47,NORMAL
2026-06-13,STR001,PRD005,8,LOW_STOCK
2026-06-13,STR001,PRD006,64,NORMAL
2026-06-13,STR001,PRD007,28,LOW_STOCK
2026-06-13,STR001,PRD008,29,NORMAL
2026-06-13,STR001,PRD009,41,NORMAL
2026-06-13,STR001,PRD010,15,NORMAL
2026-06-13,STR001,PRD011,78,NORMAL
2026-06-13,STR001,PRD012,8,LOW_STOCK
2026-06-13,STR001,PRD013,94,NORMAL
2026-06-13,STR001,PRD014,15,LOW_STOCK
2026-06-13,STR001,PRD015,52,NORMAL
2026-06-13,STR001,PRD016,90,NORMAL
2026-06-13,STR001,PRD017,49,NORMAL
2026-06-13,STR001,PRD018,178,NORMAL
2026-06-13,STR001,PRD019,15,LOW_STOCK
2026-06-13,STR001,PRD020,19,LOW_STOCK
2026-06-13,STR001,PRD021,129,NORMAL
2026-06-13,STR001,PRD022,9,LOW_STOCK
2026-06-13,STR001,PRD023,89,NORMAL
2026-06-13,STR001,PRD024,79,NORMAL
2026-06-13,STR001,PRD025,1,LOW_STOCK
2026-06-13,STR002,PRD001,45,NORMAL
2026-06-13,STR002,PRD002,40,NORMAL
2026-06-13,STR002,PRD003,16,NORMAL
2026-06-13,STR002,PRD004,52,NORMAL
2026-06-13,STR002,PRD005,13,NORMAL
2026-06-13,STR002,PRD006,78,NORMAL
2026-06-13,STR002,PRD007,25,LOW_STOCK
2026-06-13,STR002,PRD008,25,NORMAL
2026-06-13,STR002,PRD009,47,NORMAL
2026-06-13,STR002,PRD010,12,NORMAL
2026-06-13,STR002,PRD011,16,LOW_STOCK
2026-06-13,STR002,PRD012,378,OVERSTOCKED
2026-06-13,STR002,PRD013,105,NORMAL
2026-06-13,STR002,PRD014,38,NORMAL
2026-06-13,STR002,PRD015,41,NORMAL
2026-06-13,STR002,PRD016,104,NORMAL
2026-06-13,STR002,PRD017,0,OUT_OF_STOCK
2026-06-13,STR002,PRD018,31,LOW_STOCK
2026-06-13,STR002,PRD019,6,LOW_STOCK
2026-06-13,STR002,PRD020,13,LOW_STOCK
2026-06-13,STR002,PRD021,45,LOW_STOCK
2026-06-13,STR002,PRD022,0,OUT_OF_STOCK
2026-06-13,STR002,PRD023,66,NORMAL
2026-06-13,STR002,PRD024,69,NORMAL
2026-06-13,STR002,PRD025,1,LOW_STOCK
2026-06-13,STR003,PRD001,37,NORMAL
2026-06-13,STR003,PRD002,37,NORMAL
2026-06-13,STR003,PRD003,3,LOW_STOCK
2026-06-13,STR003,PRD004,45,NORMAL
2026-06-13,STR003,PRD005,9,LOW_STOCK
2026-06-13,STR003,PRD006,59,NORMAL
2026-06-13,STR003,PRD007,36,NORMAL
2026-06-13,STR003,PRD008,18,LOW_STOCK
2026-06-13,STR003,PRD009,53,NORMAL
2026-06-13,STR003,PRD010,0,OUT_OF_STOCK
2026-06-13,STR003,PRD011,17,LOW_STOCK
2026-06-13,STR003,PRD012,12,LOW_STOCK
2026-06-13,STR003,PRD013,82,NORMAL
2026-06-13,STR003,PRD014,57,NORMAL
2026-06-13,STR003,PRD015,63,NORMAL
2026-06-13,STR003,PRD016,69,NORMAL
2026-06-13,STR003,PRD017,5,LOW_STOCK
2026-06-13,STR003,PRD018,90,NORMAL
2026-06-13,STR003,PRD019,46,NORMAL
2026-06-13,STR003,PRD020,0,OUT_OF_STOCK
2026-06-13,STR003,PRD021,114,NORMAL
2026-06-13,STR003,PRD022,10,LOW_STOCK
2026-06-13,STR003,PRD023,62,NORMAL
2026-06-13,STR003,PRD024,81,NORMAL
2026-06-13,STR003,PRD025,18,LOW_STOCK
2026-06-14,STR001,PRD001,39,NORMAL
2026-06-14,STR001,PRD002,29,NORMAL
2026-06-14,STR001,PRD003,0,OUT_OF_STOCK
2026-06-14,STR001,PRD004,42,NORMAL
2026-06-14,STR001,PRD005,27,NORMAL
2026-06-14,STR001,PRD006,54,NORMAL
2026-06-14,STR001,PRD007,22,LOW_STOCK
2026-06-14,STR001,PRD008,21,NORMAL
2026-06-14,STR001,PRD009,35,NORMAL
2026-06-14,STR001,PRD010,10,LOW_STOCK
2026-06-14,STR001,PRD011,66,NORMAL
2026-06-14,STR001,PRD012,25,NORMAL
2026-06-14,STR001,PRD013,89,NORMAL
2026-06-14,STR001,PRD014,9,LOW_STOCK
2026-06-14,STR001,PRD015,43,NORMAL
2026-06-14,STR001,PRD016,74,NORMAL
2026-06-14,STR001,PRD017,34,NORMAL
2026-06-14,STR001,PRD018,158,NORMAL
2026-06-14,STR001,PRD019,94,NORMAL
2026-06-14,STR001,PRD020,1,LOW_STOCK
2026-06-14,STR001,PRD021,118,NORMAL
2026-06-14,STR001,PRD022,57,NORMAL
2026-06-14,STR001,PRD023,83,NORMAL
2026-06-14,STR001,PRD024,64,NORMAL
2026-06-14,STR001,PRD025,0,OUT_OF_STOCK
2026-06-14,STR002,PRD001,41,NORMAL
2026-06-14,STR002,PRD002,32,NORMAL
2026-06-14,STR002,PRD003,11,LOW_STOCK
2026-06-14,STR002,PRD004,48,NORMAL
2026-06-14,STR002,PRD005,5,LOW_STOCK
2026-06-14,STR002,PRD006,68,NORMAL
2026-06-14,STR002,PRD007,15,LOW_STOCK
2026-06-14,STR002,PRD008,15,LOW_STOCK
2026-06-14,STR002,PRD009,42,NORMAL
2026-06-14,STR002,PRD010,2,LOW_STOCK
2026-06-14,STR002,PRD011,89,NORMAL
2026-06-14,STR002,PRD012,378,OVERSTOCKED
2026-06-14,STR002,PRD013,97,NORMAL
2026-06-14,STR002,PRD014,26,NORMAL
2026-06-14,STR002,PRD015,32,NORMAL
2026-06-14,STR002,PRD016,94,NORMAL
2026-06-14,STR002,PRD017,49,NORMAL
2026-06-14,STR002,PRD018,13,LOW_STOCK
2026-06-14,STR002,PRD019,80,NORMAL
2026-06-14,STR002,PRD020,0,OUT_OF_STOCK
2026-06-14,STR002,PRD021,33,LOW_STOCK
2026-06-14,STR002,PRD022,38,NORMAL
2026-06-14,STR002,PRD023,57,NORMAL
2026-06-14,STR002,PRD024,59,NORMAL
2026-06-14,STR002,PRD025,39,NORMAL
2026-06-14,STR003,PRD001,29,LOW_STOCK
2026-06-14,STR003,PRD002,29,NORMAL
2026-06-14,STR003,PRD003,0,OUT_OF_STOCK
2026-06-14,STR003,PRD004,40,LOW_STOCK
2026-06-14,STR003,PRD005,4,LOW_STOCK
2026-06-14,STR003,PRD006,51,NORMAL
2026-06-14,STR003,PRD007,30,LOW_STOCK
2026-06-14,STR003,PRD008,12,LOW_STOCK
2026-06-14,STR003,PRD009,49,NORMAL
2026-06-14,STR003,PRD010,17,NORMAL
2026-06-14,STR003,PRD011,93,NORMAL
2026-06-14,STR003,PRD012,6,LOW_STOCK
2026-06-14,STR003,PRD013,70,NORMAL
2026-06-14,STR003,PRD014,51,NORMAL
2026-06-14,STR003,PRD015,51,NORMAL
2026-06-14,STR003,PRD016,51,NORMAL
2026-06-14,STR003,PRD017,45,NORMAL
2026-06-14,STR003,PRD018,74,LOW_STOCK
2026-06-14,STR003,PRD019,28,LOW_STOCK
2026-06-14,STR003,PRD020,53,NORMAL
2026-06-14,STR003,PRD021,106,NORMAL
2026-06-14,STR003,PRD022,0,OUT_OF_STOCK
2026-06-14,STR003,PRD023,50,NORMAL
2026-06-14,STR003,PRD024,70,NORMAL
2026-06-14,STR003,PRD025,4,LOW_STOCK
2026-06-15,STR001,PRD001,35,NORMAL
2026-06-15,STR001,PRD002,27,NORMAL
2026-06-15,STR001,PRD003,0,OUT_OF_STOCK
2026-06-15,STR001,PRD004,39,LOW_STOCK
2026-06-15,STR001,PRD005,25,NORMAL
2026-06-15,STR001,PRD006,47,LOW_STOCK
2026-06-15,STR001,PRD007,17,LOW_STOCK
2026-06-15,STR001,PRD008,14,LOW_STOCK
2026-06-15,STR001,PRD009,27,NORMAL
2026-06-15,STR001,PRD010,7,LOW_STOCK
2026-06-15,STR001,PRD011,57,NORMAL
2026-06-15,STR001,PRD012,15,LOW_STOCK
2026-06-15,STR001,PRD013,80,NORMAL
2026-06-15,STR001,PRD014,3,LOW_STOCK
2026-06-15,STR001,PRD015,34,NORMAL
2026-06-15,STR001,PRD016,60,NORMAL
2026-06-15,STR001,PRD017,25,LOW_STOCK
2026-06-15,STR001,PRD018,146,NORMAL
2026-06-15,STR001,PRD019,86,NORMAL
2026-06-15,STR001,PRD020,0,OUT_OF_STOCK
2026-06-15,STR001,PRD021,106,NORMAL
2026-06-15,STR001,PRD022,51,NORMAL
2026-06-15,STR001,PRD023,77,NORMAL
2026-06-15,STR001,PRD024,56,NORMAL
2026-06-15,STR001,PRD025,0,OUT_OF_STOCK
2026-06-15,STR002,PRD001,36,NORMAL
2026-06-15,STR002,PRD002,27,NORMAL
2026-06-15,STR002,PRD003,7,LOW_STOCK
2026-06-15,STR002,PRD004,42,NORMAL
2026-06-15,STR002,PRD005,0,OUT_OF_STOCK
2026-06-15,STR002,PRD006,61,NORMAL
2026-06-15,STR002,PRD007,72,NORMAL
2026-06-15,STR002,PRD008,7,LOW_STOCK
2026-06-15,STR002,PRD009,38,NORMAL
2026-06-15,STR002,PRD010,0,OUT_OF_STOCK
2026-06-15,STR002,PRD011,80,NORMAL
2026-06-15,STR002,PRD012,377,OVERSTOCKED
2026-06-15,STR002,PRD013,90,NORMAL
2026-06-15,STR002,PRD014,18,LOW_STOCK
2026-06-15,STR002,PRD015,26,LOW_STOCK
2026-06-15,STR002,PRD016,81,NORMAL
2026-06-15,STR002,PRD017,38,NORMAL
2026-06-15,STR002,PRD018,179,NORMAL
2026-06-15,STR002,PRD019,65,NORMAL
2026-06-15,STR002,PRD020,0,OUT_OF_STOCK
2026-06-15,STR002,PRD021,23,LOW_STOCK
2026-06-15,STR002,PRD022,32,NORMAL
2026-06-15,STR002,PRD023,47,NORMAL
2026-06-15,STR002,PRD024,49,NORMAL
2026-06-15,STR002,PRD025,34,NORMAL
2026-06-15,STR003,PRD001,24,LOW_STOCK
2026-06-15,STR003,PRD002,25,NORMAL
2026-06-15,STR003,PRD003,0,OUT_OF_STOCK
2026-06-15,STR003,PRD004,38,LOW_STOCK
2026-06-15,STR003,PRD005,0,OUT_OF_STOCK
2026-06-15,STR003,PRD006,48,LOW_STOCK
2026-06-15,STR003,PRD007,26,LOW_STOCK
2026-06-15,STR003,PRD008,46,NORMAL
2026-06-15,STR003,PRD009,41,NORMAL
2026-06-15,STR003,PRD010,10,LOW_STOCK
2026-06-15,STR003,PRD011,89,NORMAL
2026-06-15,STR003,PRD012,0,OUT_OF_STOCK
2026-06-15,STR003,PRD013,64,NORMAL
2026-06-15,STR003,PRD014,46,NORMAL
2026-06-15,STR003,PRD015,46,NORMAL
2026-06-15,STR003,PRD016,40,LOW_STOCK
2026-06-15,STR003,PRD017,29,LOW_STOCK
